query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,rating,review_id,author_link,author_title,author_id,author_image,review_text,review_img_url,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSURJMjRYcXN3RRAB,https://www.google.com/maps/contrib/115637819860275010186?hl=en-US,misotam,115637819860275010186,https://lh3.googleusercontent.com/a/AATXAJzM5XsXPrYOmx0VfArEXEmWLupTiSx8POGQgQLi=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"pasta a bit on the soft and wet side, but overall great place to have a quick stop over and bite.",https://lh5.googleusercontent.com/p/AF1QipMJLs1fXrZLYXGUZaMuGPUoDvWlsNTipszLveFI,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115637819860275010186!2s0x0:0x91fde7e0e4de70fe?hl=en-US,4,1548227733,01/23/2019 07:15:33,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSURRbUszZUt3EAE,https://www.google.com/maps/contrib/105458409085513323622?hl=en-US,Christopher Robinson,105458409085513323622,https://lh3.googleusercontent.com/a-/AOh14GhfzKLZ7c-Paldt0HtPotHLPl7ZIqNOe3kxno-mfw=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"I found this place in a list of Rome's ten best restaurant. I wasn't disappointed. Very nice food, very Roman in style. The sommelier was of great help to combine the right wine with what I was eating. That adds a lot to the experience. I will surely come back there. Service was impeccable, you can't appreciate that enough these days. Highly recommended.",https://lh5.googleusercontent.com/p/AF1QipOFbTSg8NjGlZ-89_-J8xAh2PfRjf0fNVQVZvYB,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s105458409085513323622!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1480970874,12/05/2016 20:47:54,2,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUNJM2RtcFp3EAE,https://www.google.com/maps/contrib/110082849020225091070?hl=en-US,Felicia Chang,110082849020225091070,https://lh3.googleusercontent.com/a-/AOh14GgEgNaUUPkstR4TNQ13L8HQsk--47l7Gi9PHfi5OLE=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"We’re really glad that we made a reservation in advance. Not surprised this is a popular restaurant after we had our first dinner in Roma with delicious dishes, fine red wine and excellent service!! The waiters were so thoughtful that they served every dishes with two plates. It was a really nice dining experience!!",https://lh5.googleusercontent.com/p/AF1QipN-XV5vSacCu-MAFaislJNjSbOg3HMbP4QUWcFG,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s110082849020225091070!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1543743774,12/02/2018 09:42:54,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUM2MEktdWFREAE,https://www.google.com/maps/contrib/115974771966254879092?hl=en-US,Ève Chalifour,115974771966254879092,https://lh3.googleusercontent.com/a-/AOh14Gg5opC08THk-vmdzpVWhcTZCQx1oUUby1tYHuWClw=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"Very good pasta, amazing wine! But the meat is a bit dry, so would recommend only taking pasta and wine and dessert",https://lh3.googleusercontent.com/a-/AOh14Gg5opC08THk-vmdzpVWhcTZCQx1oUUby1tYHuWClw,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115974771966254879092!2s0x0:0x91fde7e0e4de70fe?hl=en-US,4,1630153696,08/28/2021 12:28:16,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUM2N2NtUFVREAE,https://www.google.com/maps/contrib/113714847874893680767?hl=en-US,Jerry Magnin,113714847874893680767,https://lh3.googleusercontent.com/a-/AOh14GjxdcLVHf3mrWrjwVhOU6YbafQS73DJ5JpnSUnk6g=s120-c-c0x00000000-cc-rp-mo-br100,Great food! Wonderful location for lunch next too The Pantheon.,https://lh3.googleusercontent.com/a-/AOh14GjxdcLVHf3mrWrjwVhOU6YbafQS73DJ5JpnSUnk6g,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s113714847874893680767!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1631288413,09/10/2021 15:40:13,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUN3bzVXYVZBEAE,https://www.google.com/maps/contrib/108357118271012081687?hl=en-US,Sophy Bishop,108357118271012081687,https://lh3.googleusercontent.com/a-/AOh14GhQ7KUo75J0LKVKDcPZSJdgwoqmYdUNTcLwtNbKaaE=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"We had an amazing meal at Armando on our first night in Rome. It's true, it is heavily trafficked by foreigners and tourists during dinner time, but they have not let the quality of the food slip. The pasta's were killer, including the Gricia, Aglio e Oili (which was quite spicy!) and the pasta with chicken livers. The veal was also very good, and the tripe was excellent. Service was spot on, and we had some excellent natural wine recommendations from our enthusiastic server. Be sure to get a reservation ahead of time! Lots if people stopping in and being turned away with no res.",https://lh5.googleusercontent.com/p/AF1QipPwSRJX_y1j2FZppL-jwgfQbZq-ZbZEJNMbmlZc,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s108357118271012081687!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1529074215,06/15/2018 14:50:15,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSURZcHRfcWxnRRAB,https://www.google.com/maps/contrib/109534021104261118509?hl=en-US,Wanwadee Erawan,109534021104261118509,https://lh3.googleusercontent.com/a-/AOh14GjvApAzcwKhezdqjQfWeXzg30i9silLwry_O7YMcg=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"Great​ service, not​ too​ expensive, reservation is​ suggest​ed.​ For​ the​ taste, I​ assume Italian​ food​ should​ be​ very​ salty.​ I​ have​ tried​ at​ quite​ a​ few places, the​ food​ is​ always​ salty, but​ the​ quality​ is​ great​",https://lh5.googleusercontent.com/p/AF1QipNYstG1fL-x4Q8oKM-l6CyzLvT5dn0wXrqbpSdP,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s109534021104261118509!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1557507229,05/10/2019 16:53:49,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSUNJMGFQbzVRRRAB,https://www.google.com/maps/contrib/103482684130069615486?hl=en-US,如,103482684130069615486,https://lh3.googleusercontent.com/a-/AOh14GgpuJ2x_YRcrGYbVTfl3vusV58dBonsw8F6YLvppso=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"The restaurant was awarded by gamberorosso guide of 2019 with high recommendation. Location is very close to Pantheon. Must make a reservation before, or you won't able to dine there. The lunch was amazing. I had baked bruschetta with zucchini for the starter(daily special), half portion of spaghetti alla carbonara for primo, the stewed oxtail for the secondo(also daily special), tiramisu for the dessert. Everything was great, the waiter was very nice. That's my best meal in Rome:))",https://lh5.googleusercontent.com/p/AF1QipNfwzYqP9jReR_uTOkguVHLVrtEw3DRH8Geba1U,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s103482684130069615486!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1542797459,11/21/2018 10:50:59,1,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUM2aVpHZldREAE,https://www.google.com/maps/contrib/100913638806004439128?hl=en-US,Mateusz Meges,100913638806004439128,https://lh3.googleusercontent.com/a-/AOh14GiV6lSw3j6ayhDwkla81EKF_dDP0ni8K56NCgOCWg=s120-c-c0x00000000-cc-rp-mo-br100,"The prices are a bit high, but the quality of the meals and service is impeccable",https://lh3.googleusercontent.com/a-/AOh14GiV6lSw3j6ayhDwkla81EKF_dDP0ni8K56NCgOCWg,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s100913638806004439128!2s0x0:0x91fde7e0e4de70fe?hl=en-US,4,1631040152,09/07/2021 18:42:32,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUQ2dnB6VElREAE,https://www.google.com/maps/contrib/115095188730343495318?hl=en-US,george searcy,115095188730343495318,https://lh3.googleusercontent.com/a-/AOh14Gj21mwSIGlnmULq-O3q2-Mj3OV19s_BZKIN7-mSxsA=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"Delicious, simple Italian food in a relaxing, charming, friendly setting. No more upscale for me in Rome. Armando's per sempre!",https://lh3.googleusercontent.com/a-/AOh14Gj21mwSIGlnmULq-O3q2-Mj3OV19s_BZKIN7-mSxsA,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115095188730343495318!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1633037979,09/30/2021 21:39:39,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChRDSUhNMG9nS0VJQ0FnSUNZcXJ4WBAB,https://www.google.com/maps/contrib/109139831390132108492?hl=en-US,Tor Chiu,109139831390132108492,https://lh3.googleusercontent.com/a/AATXAJz-_F23ao183p5GXMkvOMPAhDJc-4djC3rEneul=s120-c-c0x00000000-cc-rp-mo-ba6-br100,"Good not great. Possibly spoilt by having had lunch at Il Pagliaccio earlier in the day. Amatriciana, barley zuppa, sausages, and Guinea fowl were good. Very busy, you must make reservations.",https://lh5.googleusercontent.com/p/AF1QipNmc4hohlw-uBXioYmHzke4Wc2HdeFtyQj431qj,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s109139831390132108492!2s0x0:0x91fde7e0e4de70fe?hl=en-US,4,1554928969,04/10/2019 20:42:49,1,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUQ2bWJpVWR3EAE,https://www.google.com/maps/contrib/105538809935626626046?hl=en-US,Francisco Magalhães Santos,105538809935626626046,https://lh3.googleusercontent.com/a-/AOh14Gg_Jj5RvnMuVz6K02dh99nOjJaT9xYKHi3zH6ViDQ=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"Nice for Roman food, in cae of you don't know what Roman food is, check before.
Book a table in advance",https://lh3.googleusercontent.com/a-/AOh14Gg_Jj5RvnMuVz6K02dh99nOjJaT9xYKHi3zH6ViDQ,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s105538809935626626046!2s0x0:0x91fde7e0e4de70fe?hl=en-US,4,1633346793,10/04/2021 11:26:33,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSURDOHVpUWxBRRAB,https://www.google.com/maps/contrib/104347676941021283165?hl=en-US,Gerard Compte,104347676941021283165,https://lh3.googleusercontent.com/a-/AOh14GiRegXJ6MD5j9l-QUha0De4q2tNSkuil7CUmzVROA=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"Alucinante! Just perfect 👌🏼

Traditional pasta 🍝",https://lh5.googleusercontent.com/p/AF1QipN2_QfoxDLS2s1kJRKrUdQkYH3hVZ5tAu77cZh7,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s104347676941021283165!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1600690362,09/21/2020 12:12:42,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUNBLWRLZVlnEAE,https://www.google.com/maps/contrib/115882576590732606405?hl=en-US,zach stiffler,115882576590732606405,https://lh3.googleusercontent.com/a-/AOh14GhCxtztkJVNJc9PhGP38FnI3XDQhqftMYP2fTP_qQ=s120-c-c0x00000000-cc-rp-mo-ba3-br100,The carbonara and anchovie appetizer we had was amazing. The prices are reasonable for pasta in Roma (€13 for a dish). The bacon in the pasta was probably the best I have ever had. It is a must if you can get a table. Try for a reservation beforehand if possible. Right next to the Pantheon but not touristy at all. The patrons were locals and knew the waiting staff.,https://lh5.googleusercontent.com/p/AF1QipNZ8UAAkgXifTXJu55bK_WmIVnWYyLxcJsTFnx7,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115882576590732606405!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1513461719,12/16/2017 22:01:59,1,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSUNJdGVTVmpnRRAB,https://www.google.com/maps/contrib/100181398980146321095?hl=en-US,Darron Berquist,100181398980146321095,https://lh3.googleusercontent.com/a/AATXAJxI0Ogl3EF6oSP6P-yiTE7ckzb3sbLNcsKk7OAp=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Great food and friendly service! Most of staff spoke excellent English.,https://lh5.googleusercontent.com/p/AF1QipOTWeztIJ5Yw6cN6IFtlSNymM0Nj87QQrvnq3dw,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s100181398980146321095!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1543491835,11/29/2018 11:43:55,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUNNbnRqZmVnEAE,https://www.google.com/maps/contrib/109486706495726292150?hl=en-US,Andrea,109486706495726292150,https://lh3.googleusercontent.com/a-/AOh14GjcKpiQyyZ5SMeYie5h2j5XIvkzsLmyDFrps25zvA=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Very nice place and roman cousins. Follow @villavistalago on Instagram and book your Holiday,https://lh5.googleusercontent.com/p/AF1QipOywMmoNcdxpfnFRTo3n1wBnmOJeA0uhnNGnW6c,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s109486706495726292150!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1574264862,11/20/2019 15:47:42,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSURBOUlXZGlRRRAB,https://www.google.com/maps/contrib/102576619996174037477?hl=en-US,Iossif Vardakis,102576619996174037477,https://lh3.googleusercontent.com/a-/AOh14GiW7pmP1afJ_xdceDTG8TpsRElp2AvMBgIW88BBbTA=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Not much to say. Awesome food. Wonderful service. (Make sure you reserve.),https://lh5.googleusercontent.com/p/AF1QipNAmXT6bJ4zTAe1T8xxsCXFllSs8nHufI7qaHf0,"You are always welcome, thanks Iossif.",1538289878,09/30/2018 06:44:38,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102576619996174037477!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1538287665,09/30/2018 06:07:45,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSURJNC1PeU93EAE,https://www.google.com/maps/contrib/109891020645334392252?hl=en-US,Shelly Band,109891020645334392252,https://lh3.googleusercontent.com/a-/AOh14GiCKqBJxtCX-o3qdSexIFZ3vzgkHuhkuG-g3FLs_Q=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Good pasta and artichoke. Friendly staff.,https://lh5.googleusercontent.com/p/AF1QipOwaedbqSGYSiGf15PH34Nq9pqyJ4SRRCKtuYft,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s109891020645334392252!2s0x0:0x91fde7e0e4de70fe?hl=en-US,4,1547920671,01/19/2019 17:57:51,0,-7926924816003731202
